"TIME","GEO","AGE","AGEDEF","UNIT","Value","Flag and Footnotes"
"2000","Greece","Total","Age in completed years","Number","1.25307",""
"2000","Spain","Total","Age in completed years","Number","1.21524",""
"2000","Finland","Total","Age in completed years","Number","1.72875",""
"2000","France","Total","Age in completed years","Number","1.89380",""
"2000","Georgia","Total","Age in completed years","Number",":",""
"2000","Croatia","Total","Age in completed years","Number",":",""
"2000","Hungary","Total","Age in completed years","Number","1.31887",""
"2000","Ireland","Total","Age in completed years","Number","1.88684",""
"2000","Iceland","Total","Age in completed years","Number","2.07932",""
"2000","Italy","Total","Age in completed years","Number","1.25688",""
"2000","Liechtenstein","Total","Age in completed years","Number","1.57277",""
"2000","Lithuania","Total","Age in completed years","Number","1.38920",""
"2000","Luxembourg","Total","Age in completed years","Number","1.76249",""
"2000","Latvia","Total","Age in completed years","Number","1.24790",""
"2000","Moldova","Total","Age in completed years","Number",":",""
"2000","Montenegro","Total","Age in completed years","Number",":",""
"2000","North Macedonia","Total","Age in completed years","Number","1.88258",""
"2000","Malta","Total","Age in completed years","Number","1.68026",""
"2000","Netherlands","Total","Age in completed years","Number","1.72233",""
"2000","Norway","Total","Age in completed years","Number","1.85131",""
"2000","Poland","Total","Age in completed years","Number","1.36676","b"
"2000","Portugal","Total","Age in completed years","Number","1.54889",""
"2000","Romania","Total","Age in completed years","Number","1.30594",""
"2000","Serbia","Total","Age in completed years","Number","1.48450",""
"2000","Russia","Total","Age in completed years","Number",":",""
"2000","Sweden","Total","Age in completed years","Number","1.54399",""
"2000","Slovenia","Total","Age in completed years","Number","1.25897",""
"2000","Slovakia","Total","Age in completed years","Number","1.29893",""
"2000","San Marino","Total","Age in completed years","Number",":",""
"2000","Turkey","Total","Age in completed years","Number",":",""
"2000","Ukraine","Total","Age in completed years","Number",":",""
"2000","United Kingdom","Total","Age in completed years","Number","1.64115",""
"2000","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Age in completed years","Number",":",""
"2001","Andorra","Total","Age in completed years","Number",":",""
"2001","Albania","Total","Age in completed years","Number",":",""
"2001","Armenia","Total","Age in completed years","Number",":",""
"2001","Austria","Total","Age in completed years","Number","1.33005",""
"2001","Azerbaijan","Total","Age in completed years","Number",":",""
"2001","Belgium","Total","Age in completed years","Number","1.66859",""
"2001","Bulgaria","Total","Age in completed years","Number","1.21065",""
"2001","Belarus","Total","Age in completed years","Number",":",""
"2001","Switzerland","Total","Age in completed years","Number","1.38374",""
"2001","Cyprus","Total","Age in completed years","Number","1.56733",""
"2001","Czechia","Total","Age in completed years","Number","1.14657",""
"2001","Germany including former GDR","Total","Age in completed years","Number","1.34643",""
"2001","Denmark","Total","Age in completed years","Number","1.74450",""
"2001","Estonia","Total","Age in completed years","Number","1.31562",""
"2001","Greece","Total","Age in completed years","Number","1.25071",""
"2001","Spain","Total","Age in completed years","Number","1.23218",""
"2001","Finland","Total","Age in completed years","Number","1.72565",""
"2001","France","Total","Age in completed years","Number","1.89557",""
"2001","Georgia","Total","Age in completed years","Number",":",""
"2001","Croatia","Total","Age in completed years","Number","1.45650",""
"2001","Hungary","Total","Age in completed years","Number","1.30858",""
"2001","Ireland","Total","Age in completed years","Number","1.93523",""
"2001","Iceland","Total","Age in completed years","Number","1.95233",""
"2001","Italy","Total","Age in completed years","Number","1.25097",""
"2001","Liechtenstein","Total","Age in completed years","Number","1.52314",""
"2001","Lithuania","Total","Age in completed years","Number","1.28668",""
"2001","Luxembourg","Total","Age in completed years","Number","1.65544",""
"2001","Latvia","Total","Age in completed years","Number","1.22253",""
"2001","Moldova","Total","Age in completed years","Number",":",""
"2001","Montenegro","Total","Age in completed years","Number",":",""
"2001","North Macedonia","Total","Age in completed years","Number","1.72635",""
"2001","Malta","Total","Age in completed years","Number","1.47576",""
"2001","Netherlands","Total","Age in completed years","Number","1.70953",""
"2001","Norway","Total","Age in completed years","Number","1.78412",""
"2001","Poland","Total","Age in completed years","Number","1.31494",""
"2001","Portugal","Total","Age in completed years","Number","1.44941",""
"2001","Romania","Total","Age in completed years","Number","1.27001",""
"2001","Serbia","Total","Age in completed years","Number","1.57658",""
"2001","Russia","Total","Age in completed years","Number",":",""
"2001","Sweden","Total","Age in completed years","Number","1.56715",""
"2001","Slovenia","Total","Age in completed years","Number","1.21049",""
"2001","Slovakia","Total","Age in completed years","Number","1.20043",""
"2001","San Marino","Total","Age in completed years","Number",":",""
"2001","Turkey","Total","Age in completed years","Number",":",""
"2001","Ukraine","Total","Age in completed years","Number",":",""
"2001","United Kingdom","Total","Age in completed years","Number","1.62576",""
"2001","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Age in completed years","Number",":",""
"2002","Andorra","Total","Age in completed years","Number",":",""
"2002","Albania","Total","Age in completed years","Number","1.90345",""
"2002","Armenia","Total","Age in completed years","Number",":",""
"2002","Austria","Total","Age in completed years","Number","1.39320",""
"2002","Azerbaijan","Total","Age in completed years","Number",":",""
"2002","Belgium","Total","Age in completed years","Number","1.64626",""
"2002","Bulgaria","Total","Age in completed years","Number","1.23001",""
"2002","Belarus","Total","Age in completed years","Number",":",""
"2002","Switzerland","Total","Age in completed years","Number","1.38939",""
"2002","Cyprus","Total","Age in completed years","Number","1.49180",""
"2002","Czechia","Total","Age in completed years","Number","1.17205",""
"2002","Germany including former GDR","Total","Age in completed years","Number","1.33918",""
"2002","Denmark","Total","Age in completed years","Number","1.72429",""
"2002","Estonia","Total","Age in completed years","Number","1.35829",""
"2002","Greece","Total","Age in completed years","Number","1.28091",""
"2002","Spain","Total","Age in completed years","Number","1.25179",""
"2002","Finland","Total","Age in completed years","Number","1.71759",""
"2002","France","Total","Age in completed years","Number","1.88115",""
"2002","Georgia","Total","Age in completed years","Number",":",""
"2002","Croatia","Total","Age in completed years","Number","1.42400",""
"2002","Hungary","Total","Age in completed years","Number","1.30263",""
"2002","Ireland","Total","Age in completed years","Number","1.96662",""
"2002","Iceland","Total","Age in completed years","Number","1.93473",""
"2002","Italy","Total","Age in completed years","Number","1.26979",""
"2002","Liechtenstein","Total","Age in completed years","Number","1.47034",""
"2002","Lithuania","Total","Age in completed years","Number","1.23329",""
"2002","Luxembourg","Total","Age in completed years","Number","1.62605",""
"2002","Latvia","Total","Age in completed years","Number","1.25508",""
"2002","Moldova","Total","Age in completed years","Number",":",""
"2002","Montenegro","Total","Age in completed years","Number",":",""
"2002","North Macedonia","Total","Age in completed years","Number","1.79591",""
"2002","Malta","Total","Age in completed years","Number","1.45470",""
"2002","Netherlands","Total","Age in completed years","Number","1.73066",""
"2002","Norway","Total","Age in completed years","Number","1.75410",""
"2002","Poland","Total","Age in completed years","Number","1.24790",""
"2002","Portugal","Total","Age in completed years","Number","1.46448",""
"2002","Romania","Total","Age in completed years","Number","1.26736",""
"2002","Serbia","Total","Age in completed years","Number","1.56700",""
"2002","Russia","Total","Age in completed years","Number",":",""
"2002","Sweden","Total","Age in completed years","Number","1.64908",""
"2002","Slovenia","Total","Age in completed years","Number","1.21167",""
"2002","Slovakia","Total","Age in completed years","Number","1.18681",""
"2002","San Marino","Total","Age in completed years","Number",":",""
"2002","Turkey","Total","Age in completed years","Number",":",""
"2002","Ukraine","Total","Age in completed years","Number",":",""
"2002","United Kingdom","Total","Age in completed years","Number","1.63158",""
"2002","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Age in completed years","Number",":",""
"2003","Andorra","Total","Age in completed years","Number",":",""
"2003","Albania","Total","Age in completed years","Number","2.05832",""
"2003","Armenia","Total","Age in completed years","Number",":",""
"2003","Austria","Total","Age in completed years","Number","1.37502",""
"2003","Azerbaijan","Total","Age in completed years","Number",":",""
"2003","Belgium","Total","Age in completed years","Number","1.66839",""
"2003","Bulgaria","Total","Age in completed years","Number","1.26206",""
"2003","Belarus","Total","Age in completed years","Number",":",""
"2003","Switzerland","Total","Age in completed years","Number","1.38500",""
